path,label,dataset,speaker_id,language,generator_id,attack_type,codec,sample_rate,license,split,duration_s,text,source_url
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10086.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10087.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10088.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10089.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1009.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10090.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10091.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10092.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10093.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10094.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10095.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10096.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10097.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10098.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10099.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/101.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1010.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10100.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10101.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10102.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10103.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10104.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10105.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10106.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10107.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10108.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10109.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1011.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10110.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10111.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10112.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10113.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10114.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10115.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10116.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10117.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10118.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10119.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1012.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10120.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10121.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10122.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10123.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10124.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10125.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10126.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10127.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10128.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10129.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1013.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10130.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10131.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10132.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10133.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10134.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10135.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10136.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10137.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10138.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10139.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1014.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10140.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10141.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10142.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10143.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10144.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10145.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10146.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10147.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10148.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10149.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1015.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10150.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10151.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10152.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10153.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10154.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10155.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10156.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10157.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10158.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10159.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1016.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10160.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10161.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10162.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10163.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10164.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10165.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10166.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10167.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10168.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10169.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/1017.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10170.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10171.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10172.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10173.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/__modal/volumes/vo-Oe7UdCpxcZEjcd7B7eL9tB/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10174.wav,unknown,in_the_wild,,,,,wav,,cc-by-sa-4.0,,,,https://huggingface.co/datasets/mueller91/In-The-Wild
