file,source,label,dataset,speaker_id,language,generator_id,attack_type,codec,sample_rate,license,split,source_url,duration_s,speaker_cosine_vs_real_01,citadel_action,citadel_risk,citadel_latency_ms,sig_spectral_anomaly,sig_steganalysis,sig_ultrasonic_injection,sig_wavlm_paralinguistic,sig_deepfake_detection,sig_waveform_integrity,sig_rmt_divergence,sig_asr_prefix_attack,rms_mean,rms_std,silence_ratio,centroid_mean,centroid_std,flatness_mean,flatness_std,hf_ratio_mean,zcr_mean,pitch_mean,pitch_std,pitch_cv
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/235.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.966,0,,,,,,,,,,,,0.106651,0.084286,0.113924,956.684,1346.227,0.240569,0.139222,0.080367,0.135231,135.339,90.951,0.672021
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/236.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.483,0,,,,,,,,,,,,0.07878,0.062611,0.054795,664.895,1277.248,0.082664,0.112192,0.085471,0.088643,115.732,31.173,0.269353
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/237.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.08,0,,,,,,,,,,,,0.06816,0.082323,0.241379,1108.402,1202.255,0.213883,0.179187,0.072388,0.147471,197.963,136.765,0.690861
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/238.wav,in_the_wild,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.607,0,,,,,,,,,,,,0.172668,0.135516,0.104575,400.674,209.255,0.096727,0.067633,0.004041,0.051639,206.893,41.007,0.198203
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/239.wav,in_the_wild,real,in_the_wild,Louis Farrakhan,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.162,0,,,,,,,,,,,,0.107954,0.091955,0.242038,818.664,1071.974,0.146896,0.117691,0.050658,0.109735,203.898,70.857,0.347512
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/240.wav,in_the_wild,real,in_the_wild,JFK,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.131,0,,,,,,,,,,,,0.114782,0.133757,0.350711,652.088,346.85,0.196251,0.109258,0.011312,0.094891,209.571,55.598,0.265292
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/241.wav,in_the_wild,real,in_the_wild,Ronald Reagan,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.921,0,,,,,,,,,,,,0.089633,0.074646,0.0,643.499,1032.692,0.184583,0.138132,0.047341,0.090022,153.868,113.695,0.738917
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/242.wav,in_the_wild,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.664,0,,,,,,,,,,,,0.158142,0.139794,0.0,543.985,613.442,0.111918,0.067421,0.004244,0.08247,173.693,86.437,0.497643
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/243.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.917,0,,,,,,,,,,,,0.121074,0.098937,0.0,471.756,241.897,0.152044,0.071526,0.001305,0.070055,142.431,16.19,0.113671
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/244.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.87,0,,,,,,,,,,,,0.074757,0.078662,0.206186,969.704,1189.178,0.234512,0.142652,0.058298,0.134137,194.702,47.252,0.242689
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/245.wav,in_the_wild,real,in_the_wild,Ronald Reagan,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.102,0,,,,,,,,,,,,0.145471,0.109344,0.001969,1051.236,1536.624,0.242299,0.144849,0.112485,0.138399,156.47,77.661,0.496331
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/246.wav,unknown_public_web,synthetic,in_the_wild,Martin Luther King,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.15,0,,,,,,,,,,,,0.144241,0.098081,0.116959,507.16,249.228,0.065243,0.02219,0.001263,0.073186,185.936,22.775,0.122491
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/247.wav,in_the_wild,real,in_the_wild,Norm MacDonald,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.705,0,,,,,,,,,,,,0.093616,0.075248,0.15993,759.438,1206.169,0.196797,0.125613,0.068634,0.107146,226.945,155.493,0.685158
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/248.wav,in_the_wild,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.946,0,,,,,,,,,,,,0.082552,0.080604,0.046632,972.0,1397.753,0.29719,0.13866,0.100856,0.13602,153.426,123.473,0.804775
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/249.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.519,0,,,,,,,,,,,,0.067894,0.064622,0.208,422.326,710.101,0.165122,0.097985,0.029992,0.062038,98.281,54.565,0.555198
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/250.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.217,0,,,,,,,,,,,,0.14582,0.078631,0.0,818.405,1046.433,0.182292,0.100237,0.045523,0.114691,152.357,11.39,0.074757
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/251.wav,unknown_public_web,synthetic,in_the_wild,Barack Obama,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.216,0,,,,,,,,,,,,0.056055,0.061385,0.363462,796.542,1043.843,0.132912,0.165627,0.049492,0.106405,180.043,37.392,0.207682
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/252.wav,in_the_wild,real,in_the_wild,Queen Elizabeth II,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,0.75,0,,,,,,,,,,,,0.055964,0.026439,0.0,596.606,530.437,0.46567,0.079404,0.046879,0.095398,134.183,24.84,0.185117
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/253.wav,unknown_public_web,synthetic,in_the_wild,Alexandria Ocasio-Cortez,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.522,0,,,,,,,,,,,,0.075105,0.073735,0.210909,711.074,713.745,0.087217,0.105783,0.020555,0.096193,225.413,44.77,0.198616
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/254.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.572,0,,,,,,,,,,,,0.069636,0.087397,0.317647,1569.366,2019.335,0.257342,0.198498,0.206306,0.199867,183.65,107.792,0.586946
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/255.wav,in_the_wild,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.217,0,,,,,,,,,,,,0.056304,0.051777,0.115625,468.222,316.853,0.188283,0.083863,0.00685,0.071079,108.179,90.841,0.839723
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/256.wav,in_the_wild,real,in_the_wild,Winston Churchill,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.548,0,,,,,,,,,,,,0.07156,0.096568,0.339869,840.947,248.272,0.319292,0.131497,0.016174,0.133338,212.576,136.523,0.642229
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/257.wav,unknown_public_web,synthetic,in_the_wild,Richard Nixon,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.379,0,,,,,,,,,,,,0.063487,0.054502,0.127717,720.913,813.1,0.096576,0.090692,0.020979,0.097944,148.713,55.594,0.373835
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/258.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.557,0,,,,,,,,,,,,0.082983,0.112881,0.326772,1342.447,1638.356,0.241331,0.181815,0.106443,0.175347,258.596,129.377,0.500304
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/259.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.173,0,,,,,,,,,,,,0.118425,0.12762,0.102326,1549.5,1525.608,0.329799,0.168641,0.142414,0.209023,210.784,75.003,0.355827
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/260.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.852,0,,,,,,,,,,,,0.082357,0.08274,0.195822,1292.896,1107.723,0.255323,0.132131,0.082731,0.159656,240.355,51.387,0.213797
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/261.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.339,0,,,,,,,,,,,,0.075216,0.070212,0.306034,384.633,533.522,0.082252,0.100698,0.019065,0.056432,112.029,42.474,0.379139
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/262.wav,in_the_wild,real,in_the_wild,Arnold Schwarzenegger,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.72,0,,,,,,,,,,,,0.107913,0.112736,0.164706,1112.549,1426.607,0.273246,0.140751,0.12212,0.147596,160.799,44.265,0.27528
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/263.wav,in_the_wild,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.373,0,,,,,,,,,,,,0.187657,0.141336,0.068027,479.441,251.536,0.070358,0.038548,0.000824,0.067732,160.909,68.701,0.426952
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/264.wav,in_the_wild,real,in_the_wild,Gilbert Gottfried,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,19.616,0,,,,,,,,,,,,0.058489,0.060293,0.219898,1284.829,1078.829,0.20184,0.110091,0.054375,0.167223,174.885,69.769,0.398941
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/265.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.971,0,,,,,,,,,,,,0.079231,0.06129,0.136134,493.247,874.042,0.096159,0.107916,0.034373,0.071166,132.81,42.635,0.321023
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/266.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.96,0,,,,,,,,,,,,0.11851,0.103383,0.271574,728.49,839.625,0.183801,0.122929,0.026764,0.096609,216.367,79.3,0.366506
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/267.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.735,0,,,,,,,,,,,,0.121261,0.094933,0.150735,296.046,68.364,0.058153,0.0335,0.000123,0.044631,120.4,39.202,0.325595
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/268.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.985,0,,,,,,,,,,,,0.103963,0.101294,0.228426,1224.162,1305.916,0.273834,0.133204,0.10237,0.165492,215.33,42.931,0.199375
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/269.wav,unknown_public_web,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.621,0,,,,,,,,,,,,0.082982,0.078779,0.217391,756.802,735.559,0.089033,0.093639,0.014763,0.104417,192.286,89.664,0.466308
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/270.wav,unknown_public_web,synthetic,in_the_wild,Queen Elizabeth II,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.405,0,,,,,,,,,,,,0.125978,0.109633,0.176252,556.464,286.024,0.043043,0.039136,0.00222,0.0801,219.066,42.437,0.193717
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/271.wav,unknown_public_web,synthetic,in_the_wild,Ronald Reagan,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.392,0,,,,,,,,,,,,0.100696,0.088649,0.210682,879.305,1443.845,0.114174,0.175098,0.087625,0.117829,154.87,76.456,0.493675
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/272.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.473,0,,,,,,,,,,,,0.053689,0.06515,0.257364,945.691,1159.817,0.231928,0.143816,0.070135,0.132258,163.87,45.369,0.27686
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/273.wav,unknown_public_web,synthetic,in_the_wild,Mark Zuckerberg,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.624,0,,,,,,,,,,,,0.147067,0.08903,0.072727,613.503,916.942,0.093269,0.103866,0.028334,0.082946,189.997,54.036,0.284402
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/274.wav,in_the_wild,real,in_the_wild,Bill Burr,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.936,0,,,,,,,,,,,,0.069775,0.083469,0.463542,1008.698,1168.485,0.250167,0.156032,0.074693,0.132612,167.519,81.25,0.485016
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/275.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,6.68,0,,,,,,,,,,,,0.064871,0.05614,0.177177,340.782,393.575,0.060416,0.069028,0.007705,0.050172,112.753,38.139,0.338257
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/276.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.674,0,,,,,,,,,,,,0.061416,0.071441,0.298925,989.052,1287.805,0.219812,0.160708,0.069658,0.130309,138.607,41.96,0.302729
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/277.wav,unknown_public_web,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.312,0,,,,,,,,,,,,0.068689,0.076873,0.293553,1289.106,1390.283,0.207083,0.178254,0.088699,0.172668,196.02,101.405,0.517318
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/278.wav,unknown_public_web,synthetic,in_the_wild,Bill Clinton,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,10.383,0,,,,,,,,,,,,0.120615,0.082867,0.083012,741.361,1037.295,0.088774,0.127071,0.048585,0.097126,184.779,49.548,0.268148
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/279.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.016,0,,,,,,,,,,,,0.145914,0.099162,0.09,1211.039,1134.408,0.269101,0.10912,0.064651,0.159823,173.693,42.415,0.244194
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/280.wav,in_the_wild,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.254,0,,,,,,,,,,,,0.130084,0.131886,0.076233,924.953,1339.921,0.25032,0.143989,0.078431,0.121476,213.684,89.677,0.419669
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/281.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.206,0,,,,,,,,,,,,0.05642,0.085743,0.46395,1077.615,1255.034,0.239963,0.170828,0.085865,0.146054,195.991,65.729,0.335366
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/282.wav,unknown_public_web,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.581,0,,,,,,,,,,,,0.077558,0.076929,0.25,588.984,384.331,0.071396,0.066402,0.003672,0.084262,193.308,100.713,0.520998
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/283.wav,unknown_public_web,synthetic,in_the_wild,John Cleese,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.272,0,,,,,,,,,,,,0.080943,0.077592,0.216471,452.748,420.318,0.057731,0.058697,0.002613,0.064119,148.237,41.64,0.280898
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/284.wav,in_the_wild,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.192,0,,,,,,,,,,,,0.199735,0.156074,0.017408,534.955,270.98,0.098583,0.075458,0.005359,0.077381,163.957,45.599,0.278114
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/285.wav,unknown_public_web,synthetic,in_the_wild,Winston Churchill,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,9.799,0,,,,,,,,,,,,0.069844,0.058293,0.235174,512.762,276.529,0.0286,0.009785,9e-06,0.072934,139.391,42.16,0.302455
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/286.wav,in_the_wild,real,in_the_wild,George Carlin,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.637,0,,,,,,,,,,,,0.051438,0.065958,0.401235,890.848,1241.526,0.216806,0.182963,0.079368,0.121637,167.782,118.411,0.705744
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/287.wav,unknown_public_web,synthetic,in_the_wild,Bill Clinton,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.045,0,,,,,,,,,,,,0.132737,0.108045,0.162562,836.646,1076.588,0.097171,0.127434,0.049094,0.109269,172.912,40.915,0.236622
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/288.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,5.037,0,,,,,,,,,,,,0.056804,0.083425,0.501992,910.106,1091.409,0.221813,0.159806,0.060823,0.119117,213.534,70.981,0.332413
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/289.wav,in_the_wild,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,1.252,0,,,,,,,,,,,,0.223858,0.173278,0.162602,373.526,139.063,0.044321,0.024877,1.7e-05,0.051754,156.018,59.399,0.380721
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/290.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,7.291,0,,,,,,,,,,,,0.069545,0.060812,0.151307,1558.181,1388.04,0.295224,0.142282,0.122015,0.201409,194.973,34.88,0.178899
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/291.wav,in_the_wild,real,in_the_wild,Winston Churchill,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.965,0,,,,,,,,,,,,0.091371,0.072297,0.0,604.295,340.155,0.364854,0.113333,0.022753,0.119518,107.952,82.986,0.768728
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/292.wav,unknown_public_web,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.024,0,,,,,,,,,,,,0.087097,0.093535,0.29,481.738,897.216,0.084399,0.104651,0.027557,0.066686,121.974,33.716,0.276416
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/293.wav,unknown_public_web,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,4.923,0,,,,,,,,,,,,0.095571,0.091422,0.230612,778.462,1613.099,0.104247,0.117953,0.089293,0.102308,127.078,42.96,0.338061
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/294.wav,unknown_public_web,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.112,0,,,,,,,,,,,,0.072057,0.077905,0.239234,419.782,836.486,0.075041,0.104255,0.030666,0.060335,132.167,62.365,0.471864
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/295.wav,unknown_public_web,synthetic,in_the_wild,Dwight Eisenhower,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.668,0,,,,,,,,,,,,0.139199,0.128758,0.19726,456.569,118.723,0.029349,0.014643,7.8e-05,0.059082,158.104,47.204,0.298563
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/296.wav,unknown_public_web,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.038,0,,,,,,,,,,,,0.128128,0.133232,0.232673,1381.209,2136.004,0.147101,0.159519,0.201641,0.186994,134.524,78.132,0.580804
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/297.wav,unknown_public_web,synthetic,in_the_wild,Malcolm X,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.779,0,,,,,,,,,,,,0.096716,0.100982,0.235507,494.474,400.084,0.09605,0.119145,0.014021,0.067249,160.135,27.162,0.169621
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/298.wav,in_the_wild,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,0.95,0,,,,,,,,,,,,0.126993,0.128194,0.0,393.502,365.216,0.10363,0.056028,0.000138,0.051253,365.961,129.009,0.352521
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/299.wav,in_the_wild,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,3.069,0,,,,,,,,,,,,0.115672,0.082332,0.0,514.71,614.689,0.122021,0.096582,0.011925,0.071846,140.411,45.81,0.326255
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/300.wav,in_the_wild,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.283,0,,,,,,,,,,,,0.183624,0.142843,0.190265,355.166,90.006,0.075549,0.059496,0.000744,0.04455,176.958,12.292,0.069466
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/301.wav,in_the_wild,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,https://huggingface.co/datasets/mueller91/In-The-Wild,2.935,0,,,,,,,,,,,,0.085199,0.100505,0.280822,961.876,1150.241,0.147842,0.153614,0.058655,0.130168,185.917,78.151,0.420354
